###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Hertha Ayrton
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:07	1/1/2019 	784	85.00	8.00	6.24	26.47	102397.72	95942	0	Hertha Ayrton	
2	0:00:08	1/1/2019 	1079	423.00	8.00	12.30	26.47	102397.72	5943	0	Hertha Ayrton	
3	0:00:08	1/1/2019 	1592	105.00	9.00	6.73	26.47	102398.27	49816	0	Hertha Ayrton	
4	0:00:08	1/1/2019 	1720	438.00	9.00	12.47	26.47	102398.27	1849	0	Hertha Ayrton	
5	0:00:08	1/1/2019 	1749	732.00	24.00	18.96	26.47	102398.27	1849	0	Hertha Ayrton	
6	0:00:08	1/1/2019 	1772	514.00	8.00	12.94	26.47	102398.27	1848	0	Hertha Ayrton	
7	0:00:09	1/1/2019 	2395	798.00	65.00	24.08	26.47	102398.27	1848	0	Hertha Ayrton	
8	0:00:09	1/1/2019 	2424	198.00	8.00	9.25	26.47	102398.44	3893	0	Hertha Ayrton	
9	0:00:09	1/1/2019 	2563	920.00	129.00	35.63	26.47	102398.44	49817	1	Hertha Ayrton	
10	0:00:09	1/1/2019 	2659	653.00	11.00	15.10	26.47	102398.44	1849	0	Hertha Ayrton	
11	0:00:10	1/1/2019 	3548	894.00	110.00	31.90	26.47	102398.10	49820	0	Hertha Ayrton	
12	0:00:10	1/1/2019 	3571	778.00	43.00	21.74	26.47	102398.10	1875	0	Hertha Ayrton	
13	0:00:10	1/1/2019 	3630	625.00	10.00	14.55	26.47	102398.10	1849	0	Hertha Ayrton	
14	0:00:11	1/1/2019 	4953	952.00	251.00	50.36	26.47	102398.69	51807	0	Hertha Ayrton	
15	0:00:12	1/1/2019 	5150	951.00	241.00	49.30	26.47	102398.69	1850	0	Hertha Ayrton	
16	0:00:14	1/1/2019 	7102	62.00	8.00	5.90	26.48	102399.52	97788	0	Hertha Ayrton	
17	0:00:14	1/1/2019 	7370	641.00	10.00	14.72	26.48	102399.52	1848	0	Hertha Ayrton	
18	0:00:14	1/1/2019 	7419	787.00	66.00	24.16	26.48	102399.52	1849	0	Hertha Ayrton	
19	0:00:14	1/1/2019 	7444	662.00	12.00	15.46	26.48	102399.52	1849	0	Hertha Ayrton	
20	0:00:15	1/1/2019 	8800	85.00	8.00	6.24	26.48	102400.09	99773	0	Hertha Ayrton	
21	0:00:16	1/1/2019 	9076	381.00	9.00	12.02	26.48	102400.09	1849	0	Hertha Ayrton	
22	0:00:16	1/1/2019 	9707	906.00	118.00	33.50	26.48	102400.31	49818	1	Hertha Ayrton	
23	0:00:16	1/1/2019 	9903	444.00	9.00	12.52	26.48	102400.31	2602	0	Hertha Ayrton	
24	0:00:17	1/1/2019 	10129	664.00	12.00	15.48	26.48	102400.31	1849	0	Hertha Ayrton	
